frame.time_delta,frame.time_relative,frame.len,ip.src,ip.dst,ip.proto,ip.ttl,tcp.srcport,tcp.dstport,tcp.flags,tcp.time_delta,tcp.len,tcp.ack,tcp.ack_raw,tcp.seq_raw,tcp.flags.fin,tcp.flags.ack,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.urg,tcp.hdr_len,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.val,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgtype,mqtt.qos,mqtt.retain,mqtt.topic,mqtt.topic_len,mqtt.ver,class,label
0.000087000,153.213359000,74,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000087000,8,61653,413038068,2166421701,0,1,1,0,0,0,32,501,0x2bfa,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
0.000019000,153.213378000,74,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000019000,8,157121,2166421709,413038068,0,1,1,0,0,0,32,3985,0x2bfa,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
0.000086000,153.213464000,74,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000086000,8,61661,413038076,2166421709,0,1,1,0,0,0,32,501,0x2bfa,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
0.000018000,153.213482000,74,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000018000,8,157129,2166421717,413038076,0,1,1,0,0,0,32,3985,0x2bfa,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
0.000087000,153.213569000,74,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000087000,8,61669,413038084,2166421717,0,1,1,0,0,0,32,501,0x2bfa,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
0.000018000,153.213587000,74,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000018000,8,157137,2166421725,413038084,0,1,1,0,0,0,32,3985,0x2bfa,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
0.000086000,153.213673000,74,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000086000,8,61677,413038092,2166421725,0,1,1,0,0,0,32,501,0x2bfa,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
-0.000027000,153.213646000,70,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,-0.000027000,4,157145,2166421733,413038092,0,1,1,0,0,0,32,3985,0x2bf6,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
0.001565000,153.215211000,70,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.001565000,4,61681,413038096,2166421733,0,1,1,0,0,0,32,501,0x2bf6,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
0.000033000,153.215244000,166,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000033000,100,157149,2166421737,413038096,0,1,1,0,0,0,32,3985,0x2c56,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
0.000167000,153.215411000,166,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000167000,100,61781,413038196,2166421737,0,1,1,0,0,0,32,501,0x2c56,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
0.001969000,153.217380000,70,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.001969000,4,157249,2166421837,413038196,0,1,1,0,0,0,32,3985,0x2bf6,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
0.000342000,153.217722000,70,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000342000,4,61785,413038200,2166421837,0,1,1,0,0,0,32,501,0x2bf6,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
0.000030000,153.217752000,94,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000030000,28,157253,2166421841,413038200,0,1,1,0,0,0,32,3985,0x2c0e,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
0.000190000,153.217942000,94,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000190000,28,61813,413038228,2166421841,0,1,1,0,0,0,32,501,0x2c0e,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
0.000020000,153.217962000,94,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000020000,28,157281,2166421869,413038228,0,1,1,0,0,0,32,3985,0x2c0e,0,0,0,0,0,0,0,0,0,0,0,0x70,0,2,0,0,0,0,0,0,0,Benign,0
0.000104000,153.218066000,74,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000104000,8,61841,413038256,2166421869,0,1,1,0,0,0,32,501,0x2bfa,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
-0.000045000,153.218021000,94,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,-0.000045000,28,157289,2166421877,413038256,0,1,1,0,0,0,32,3985,0x2c0e,0,0,0,0,0,0,0,0,0,0,0,0x70,0,2,0,0,0,0,0,0,0,Benign,0
0.000033000,153.259844000,222,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000033000,156,157289,2166421877,413038284,0,1,1,0,0,0,32,3985,0x2c8e,0,0,0,0,0,0,0,0,0,0,0,0x70,0,2,0,0,0,0,0,0,0,Benign,0
0.949438000,154.209590000,1443,192.168.110.101,192.168.60.20,6,64,39379,1883,0x0018,0.997260000,1377,9,1895725041,2647595172,0,1,1,0,0,0,32,502,0x3152,0,0,0,0,0,0,0,0,0,0,0,0x30,0,25,33:36:2e:37:33:31:39,0,0,0,Body Temperature,16,0,Benign,0
0.000023000,154.209720000,882,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.949568000,816,62025,413038440,2166421877,0,1,1,0,0,0,32,501,0x2f22,0,0,0,0,0,0,0,0,0,0,0,0x34,0,14,31:2e:38:38:34:37:36,0,2,0,ECG,3,0,Benign,0
0.000012000,154.209732000,1290,192.168.110.105,192.168.60.20,6,64,36969,1883,0x0018,0.997042000,1224,9,181356056,674456313,0,1,1,0,0,0,32,502,0x30bd,0,0,0,0,0,0,0,0,0,0,0,0x30,0,22,35:36:2e:31:32:32,0,0,0,IV Fluid Level,14,0,Benign,0
0.000023000,154.209760000,2157,192.168.110.100,192.168.60.20,6,64,35987,1883,0x0018,2.995738000,2091,10413,2857018856,2230430442,0,1,1,0,0,0,32,502,0x341b,0,0,0,0,0,0,0,0,0,0,0,0x32,0,39,37:37:2e:33:37:31:35,0,1,0,BP(Blood Pressure) Diastolic,28,0,Benign,0
0.000015000,154.209781000,1953,192.168.110.103,192.168.60.20,6,64,46207,1883,0x0018,0.997240000,1887,9,4237333654,618001107,0,1,1,0,0,0,32,502,0x3352,0,0,0,0,0,0,0,0,0,0,0,0x30,0,35,31:33:36:2e:30:36:34,0,0,0,Glucometer (Glucose Level),26,0,Benign,0
0.000052000,154.209838000,70,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000118000,4,158105,2166422693,413038440,0,1,1,0,0,0,32,4008,0x2bf6,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
0.000022000,154.209872000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000106000,4,108417,2230432533,2857018856,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000022000,154.209896000,70,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000046000,4,158105,2166422693,413038444,0,1,1,0,0,0,32,4008,0x2bf6,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
0.000013000,154.209911000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000037000,4,108417,2230432533,2857018860,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000017000,154.209930000,70,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000032000,4,158105,2166422693,413038448,0,1,1,0,0,0,32,4008,0x2bf6,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
0.000013000,154.209945000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000032000,4,108417,2230432533,2857018864,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000017000,154.209963000,70,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000031000,4,158105,2166422693,413038452,0,1,1,0,0,0,32,4008,0x2bf6,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
0.000013000,154.209978000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000032000,4,108417,2230432533,2857018868,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000072000,154.210051000,82,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000086000,16,62041,413038456,2166422693,0,1,1,0,0,0,32,501,0x2c02,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
-0.000055000,154.209996000,70,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,-0.000055000,4,158121,2166422709,413038456,0,1,1,0,0,0,32,4008,0x2bf6,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
0.000013000,154.210009000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000030000,4,108417,2230432533,2857018872,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000084000,154.210095000,70,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000099000,4,62045,413038460,2166422709,0,1,1,0,0,0,32,501,0x2bf6,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
0.000007000,154.210102000,70,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000007000,4,158125,2166422713,413038460,0,1,1,0,0,0,32,4008,0x2bf6,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
-0.000065000,154.210037000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000026000,4,108417,2230432533,2857018876,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000093000,154.210131000,70,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000029000,4,62049,413038464,2166422713,0,1,1,0,0,0,32,501,0x2bf6,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
-0.000067000,154.210064000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000026000,4,108417,2230432533,2857018880,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000072000,154.210137000,70,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000006000,4,158129,2166422717,413038464,0,1,1,0,0,0,32,4008,0x2bf6,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
-0.000046000,154.210091000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000026000,4,108417,2230432533,2857018884,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000071000,154.210164000,70,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000027000,4,62053,413038468,2166422717,0,1,1,0,0,0,32,501,0x2bf6,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
0.000005000,154.210169000,70,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000005000,4,158133,2166422721,413038468,0,1,1,0,0,0,32,4008,0x2bf6,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
-0.000051000,154.210118000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000025000,4,108417,2230432533,2857018888,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000080000,154.210200000,70,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000031000,4,62057,413038472,2166422721,0,1,1,0,0,0,32,501,0x2bf6,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
0.000005000,154.210205000,70,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000005000,4,158137,2166422725,413038472,0,1,1,0,0,0,32,4008,0x2bf6,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
-0.000057000,154.210148000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000028000,4,108417,2230432533,2857018892,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000084000,154.210233000,70,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000028000,4,62061,413038476,2166422725,0,1,1,0,0,0,32,501,0x2bf6,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
0.000005000,154.210238000,74,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000005000,8,158141,2166422729,413038476,0,1,1,0,0,0,32,4008,0x2bfa,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
-0.000064000,154.210174000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000025000,4,108417,2230432533,2857018896,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000091000,154.210267000,74,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000029000,8,62069,413038484,2166422729,0,1,1,0,0,0,32,501,0x2bfa,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
-0.000066000,154.210201000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000025000,4,108417,2230432533,2857018900,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000071000,154.210272000,70,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000005000,4,158149,2166422737,413038484,0,1,1,0,0,0,32,4008,0x2bf6,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
0.000024000,154.210227000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000024000,4,108417,2230432533,2857018904,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000070000,154.210299000,70,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000027000,4,62073,413038488,2166422737,0,1,1,0,0,0,32,501,0x2bf6,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
0.000005000,154.210304000,70,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000005000,4,158153,2166422741,413038488,0,1,1,0,0,0,32,4008,0x2bf6,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
-0.000050000,154.210254000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000025000,4,108417,2230432533,2857018908,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000079000,154.210335000,70,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000031000,4,62077,413038492,2166422741,0,1,1,0,0,0,32,501,0x2bf6,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
0.000005000,154.210340000,70,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000005000,4,158157,2166422745,413038492,0,1,1,0,0,0,32,4008,0x2bf6,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
-0.000058000,154.210282000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000026000,4,108417,2230432533,2857018912,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000084000,154.210368000,70,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000028000,4,62081,413038496,2166422745,0,1,1,0,0,0,32,501,0x2bf6,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
0.000005000,154.210373000,74,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000005000,8,158161,2166422749,413038496,0,1,1,0,0,0,32,4008,0x2bfa,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
-0.000064000,154.210309000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000025000,4,108417,2230432533,2857018916,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000025000,154.210335000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000025000,4,108417,2230432533,2857018920,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000009000,154.210439000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000009000,4,108417,2230432533,2857018924,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000005000,154.210471000,74,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000005000,8,108417,2230432533,2857018928,0,1,1,0,0,0,32,1351,0x2bf8,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000009000,154.210480000,74,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000107000,8,62089,413038504,2166422749,0,1,1,0,0,0,32,501,0x2bfa,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
0.000004000,154.210484000,86,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000004000,20,158169,2166422757,413038504,0,1,1,0,0,0,32,4008,0x2c06,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
0.000004000,154.210502000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000004000,4,108417,2230432533,2857018936,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000004000,154.210531000,74,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000004000,8,108417,2230432533,2857018940,0,1,1,0,0,0,32,1351,0x2bf8,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000008000,154.210539000,86,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000055000,20,62109,413038524,2166422757,0,1,1,0,0,0,32,501,0x2c06,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
0.000004000,154.210543000,78,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000004000,12,158189,2166422777,413038524,0,1,1,0,0,0,32,4008,0x2bfe,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
0.000004000,154.210560000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000004000,4,108417,2230432533,2857018948,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000004000,154.210587000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000004000,4,108417,2230432533,2857018952,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000007000,154.210594000,78,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000051000,12,62121,413038536,2166422777,0,1,1,0,0,0,32,501,0x2bfe,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
0.000005000,154.210599000,74,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000005000,8,158201,2166422789,413038536,0,1,1,0,0,0,32,4008,0x2bfa,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
0.000004000,154.210615000,74,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000004000,8,108417,2230432533,2857018956,0,1,1,0,0,0,32,1351,0x2bf8,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000005000,154.210641000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000005000,4,108417,2230432533,2857018964,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000008000,154.210649000,74,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000050000,8,62129,413038544,2166422789,0,1,1,0,0,0,32,501,0x2bfa,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
0.000004000,154.210653000,78,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000004000,12,158209,2166422797,413038544,0,1,1,0,0,0,32,4008,0x2bfe,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
0.000005000,154.210670000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000005000,4,108417,2230432533,2857018968,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000005000,154.210696000,74,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000005000,8,108417,2230432533,2857018972,0,1,1,0,0,0,32,1351,0x2bf8,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000007000,154.210703000,78,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000050000,12,62141,413038556,2166422797,0,1,1,0,0,0,32,501,0x2bfe,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
0.000004000,154.210707000,78,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000004000,12,158221,2166422809,413038556,0,1,1,0,0,0,32,4008,0x2bfe,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
0.000004000,154.210724000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000004000,4,108417,2230432533,2857018980,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000005000,154.210751000,74,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000005000,8,108417,2230432533,2857018984,0,1,1,0,0,0,32,1351,0x2bf8,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000007000,154.210758000,78,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000051000,12,62153,413038568,2166422809,0,1,1,0,0,0,32,501,0x2bfe,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
0.000004000,154.210762000,78,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000004000,12,158233,2166422821,413038568,0,1,1,0,0,0,32,4008,0x2bfe,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
0.000004000,154.210779000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000004000,4,108417,2230432533,2857018992,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000008000,154.210809000,78,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000047000,12,62165,413038580,2166422821,0,1,1,0,0,0,32,501,0x2bfe,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
-0.000068000,154.210741000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,-0.000060000,4,108417,2230432533,2857018996,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000073000,154.210814000,74,192.168.60.20,192.168.110.102,6,64,1883,45979,0x0018,0.000005000,8,158245,2166422833,413038580,0,1,1,0,0,0,32,4008,0x2bfa,0,0,0,0,0,0,0,0,0,0,0,0x50,0,2,0,0,0,0,0,0,0,Benign,0
0.000005000,154.210831000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000005000,4,108417,2230432533,2857019000,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000005000,154.210856000,70,192.168.60.20,192.168.110.100,6,64,1883,35987,0x0018,0.000005000,4,108417,2230432533,2857019004,0,1,1,0,0,0,32,1351,0x2bf4,0,0,0,0,0,0,0,0,0,0,0,0x40,0,2,0,0,0,0,0,0,0,Benign,0
0.000007000,154.210863000,74,192.168.110.102,192.168.60.20,6,64,45979,1883,0x0018,0.000049000,8,62173,413038588,2166422833,0,1,1,0,0,0,32,501,0x2bfa,0,0,0,0,0,0,0,0,0,0,0,0x62,0,2,0,0,0,0,0,0,0,Benign,0
